name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
Germany,DE,DE,2026-04-18 01:07:37,2021-11-06,2021-11-07,178.7729,905.0,19.75,551.25,362.9,-188.4,249.2107,4016.97,6898.43,-,-,-,E,0.06,71.74,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-07,2021-11-08,178.932,905.0,19.77,551.33,393.5,-157.8,249.2107,4016.97,6898.43,-,-,-,E,0.06,71.8,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-08,2021-11-09,178.1888,905.0,19.69,131.05,935.2,804.1,249.1946,4016.57,6897.64,-,-,-,E,-0.3,71.51,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-09,2021-11-10,177.6696,905.0,19.63,99.23,588.1,488.9,249.1946,4016.57,6897.64,-,-,-,E,-0.21,71.3,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-10,2021-11-11,177.0766,905.0,19.57,97.16,682.2,585.0,249.1946,4016.57,6897.64,-,-,-,E,-0.24,71.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-11,2021-11-12,176.3105,905.0,19.48,111.57,872.3,760.7,249.1946,4016.57,6897.64,-,-,-,E,-0.31,70.75,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-12,2021-11-13,175.3961,905.0,19.38,123.15,1003.3,880.2,249.1946,4016.57,6897.64,-,-,-,E,-0.37,70.39,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-13,2021-11-14,175.4286,905.0,19.38,327.89,280.0,-47.8,249.1946,4016.57,6897.64,-,-,-,E,0.01,70.4,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-14,2021-11-15,175.638,905.0,19.41,444.19,226.7,-217.5,249.1946,4016.57,6897.64,-,-,-,E,0.08,70.48,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-15,2021-11-16,175.1361,905.0,19.35,59.26,603.4,544.2,249.1961,4016.61,6897.71,-,-,-,E,-0.2,70.28,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-16,2021-11-17,174.3464,905.0,19.26,113.21,881.8,768.6,249.1961,4016.61,6897.71,-,-,-,E,-0.32,69.96,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-17,2021-11-18,173.9991,905.0,19.23,171.75,516.7,345.0,249.1961,4016.61,6897.71,-,-,-,E,-0.14,69.82,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-18,2021-11-19,173.8592,905.0,19.21,199.78,316.4,116.6,249.1961,4016.61,6897.71,-,-,-,E,-0.06,69.77,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-19,2021-11-20,174.1858,905.0,19.25,556.61,202.9,-353.7,249.1961,4016.61,6897.71,-,-,-,E,0.13,69.9,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-20,2021-11-21,174.4739,905.0,19.28,491.2,190.4,-300.8,249.1961,4016.61,6897.71,-,-,-,E,0.12,70.01,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-21,2021-11-22,174.5815,905.0,19.29,343.29,232.7,-110.6,249.1961,4016.61,6897.71,-,-,-,E,0.04,70.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-22,2021-11-23,173.7936,905.0,19.2,68.36,898.0,829.6,249.2068,4016.87,6898.24,-,-,-,E,-0.32,69.74,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-23,2021-11-24,172.4518,905.0,19.06,34.74,1381.7,1347.0,249.2068,4016.87,6898.24,-,-,-,E,-0.54,69.2,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-24,2021-11-25,170.9824,905.0,18.89,32.0,1488.0,1456.0,249.2068,4016.87,6898.24,-,-,-,E,-0.59,68.61,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-25,2021-11-26,169.4907,905.0,18.73,45.16,1508.6,1463.4,249.2068,4016.87,6864.64,-,-,-,E,-0.6,68.01,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-26,2021-11-27,168.0999,905.0,18.57,34.15,1400.4,1366.2,249.2068,4016.87,6864.64,-,-,-,E,-0.56,67.45,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-27,2021-11-28,166.9747,905.0,18.45,63.57,1172.7,1109.1,249.2068,4016.87,6864.64,-,-,-,E,-0.45,67.0,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-28,2021-11-29,165.8341,905.0,18.32,121.17,1238.8,1117.6,249.2068,4016.87,6864.64,-,-,-,E,-0.46,66.54,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-29,2021-11-30,164.0487,905.0,18.13,17.09,1826.0,1808.9,249.1975,4016.65,6864.18,-,-,-,E,-0.72,65.83,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-11-30,2021-12-01,162.5705,905.0,17.96,22.8,1492.8,1470.0,249.1975,4016.65,6864.18,-,-,-,E,-0.59,65.24,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-01,2021-12-02,161.6042,905.0,17.86,92.88,1241.8,1148.9,249.1975,4016.65,6864.18,-,-,-,E,-0.39,64.85,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-02,2021-12-03,160.1345,905.0,17.69,84.4,1561.0,1476.6,249.1975,4016.65,6864.18,-,-,-,E,-0.59,64.26,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-03,2021-12-04,158.6762,905.0,17.53,70.84,1530.4,1459.6,249.1975,4016.65,6864.18,-,-,-,E,-0.59,63.67,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-04,2021-12-05,157.7408,905.0,17.43,169.09,1068.9,899.8,249.1975,4016.65,6864.18,-,-,-,E,-0.38,63.3,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-05,2021-12-06,156.8368,905.0,17.33,164.05,1062.9,898.8,249.1975,4016.65,6864.18,-,-,-,E,-0.36,62.94,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-06,2021-12-07,155.1616,905.0,17.14,156.71,1863.9,1707.2,249.1956,4016.6,6864.09,-,-,-,E,-0.67,62.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-07,2021-12-08,153.6577,905.0,16.98,107.44,1584.3,1476.9,249.1956,4016.6,6864.09,-,-,-,E,-0.6,61.66,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-08,2021-12-09,152.1711,905.0,16.81,109.43,1563.2,1453.7,249.1956,4016.6,6864.09,-,-,-,E,-0.6,61.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-09,2021-12-10,150.4231,905.0,16.62,75.59,1831.0,1755.4,249.1956,4016.6,6864.09,-,-,-,E,-0.7,60.36,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-10,2021-12-11,148.9385,905.0,16.46,124.24,1586.2,1462.0,249.1956,4016.6,6864.09,-,-,-,E,-0.6,59.77,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-11,2021-12-12,148.0506,905.0,16.36,203.94,1091.0,887.1,249.1956,4016.6,6864.09,-,-,-,E,-0.36,59.41,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-12,2021-12-13,147.5912,905.0,16.31,226.16,626.8,400.7,249.1956,4016.6,6864.09,-,-,-,E,-0.18,59.23,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-13,2021-12-14,146.6955,905.0,16.21,159.54,1072.4,912.8,249.2005,4016.72,6864.33,-,-,-,E,-0.36,58.87,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-14,2021-12-15,145.7307,905.0,16.1,48.83,989.3,940.5,249.2005,4016.72,6864.33,-,-,-,E,-0.39,58.48,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-15,2021-12-16,144.9352,905.0,16.01,64.13,834.0,769.9,249.2005,4016.72,6864.33,-,-,-,E,-0.32,58.16,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-16,2021-12-17,144.2456,905.0,15.94,295.1,989.4,694.3,249.2005,4016.72,6864.33,-,-,-,E,-0.28,57.88,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-17,2021-12-18,143.2904,905.0,15.83,106.65,1085.2,978.5,249.2005,4016.72,6864.33,-,-,-,E,-0.38,57.5,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-18,2021-12-19,142.737,905.0,15.77,79.72,586.8,507.1,249.2005,4016.72,6864.33,-,-,-,E,-0.22,57.28,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-19,2021-12-20,142.1591,905.0,15.71,89.93,665.4,575.5,249.2005,4016.72,6864.33,-,-,-,E,-0.23,57.05,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-20,2021-12-21,140.3927,905.0,15.51,12.59,1792.3,1779.7,249.198,4016.66,6864.21,-,-,-,E,-0.71,56.34,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-21,2021-12-22,138.0526,905.0,15.25,20.97,2349.0,2328.0,249.198,4016.66,6864.21,-,-,-,E,-0.94,55.4,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-22,2021-12-23,135.8248,905.0,15.01,24.65,2229.0,2204.4,249.198,4016.66,6864.21,-,-,-,E,-0.89,54.5,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-23,2021-12-24,134.3072,905.0,14.84,96.21,1601.2,1504.9,249.198,4016.66,6864.21,-,-,-,E,-0.61,53.9,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-24,2021-12-25,133.5835,905.0,14.76,365.68,1044.9,679.2,249.198,4016.66,6864.21,-,-,-,E,-0.29,53.61,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-25,2021-12-26,133.1688,905.0,14.71,501.81,885.9,384.1,249.198,4016.66,6864.21,-,-,-,E,-0.17,53.44,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-26,2021-12-27,132.6065,905.0,14.65,390.76,948.3,557.6,249.198,4016.66,6864.21,-,-,-,E,-0.23,53.21,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-27,2021-12-28,132.282,905.0,14.62,499.33,816.3,316.9,249.1985,4016.67,6864.23,-,-,-,E,-0.13,53.08,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-28,2021-12-29,132.0676,905.0,14.59,615.47,818.8,203.4,249.1985,4016.67,6864.23,-,-,-,E,-0.09,53.0,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-29,2021-12-30,132.4561,905.0,14.64,910.0,663.7,-246.3,249.1985,4016.67,6864.23,-,-,-,E,0.16,53.15,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-30,2021-12-31,132.9517,905.0,14.69,1167.75,657.1,-510.7,249.1985,4021.14,6864.23,-,-,-,E,0.2,53.35,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-12-31,2022-01-01,133.9981,905.0,14.81,1293.37,274.4,-1019.0,249.1985,4016.67,6864.23,-,-,-,E,0.42,53.77,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-01,2022-01-02,135.0393,891.25,15.15,1204.24,321.2,-883.0,249.2235,4016.67,6864.23,-,-,-,E,0.0,54.18,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-02,2022-01-03,135.74,891.25,15.23,1016.46,350.0,-666.5,249.2235,4016.67,6864.23,-,-,-,E,0.28,54.47,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-03,2022-01-04,135.9501,891.25,15.25,735.07,598.4,-136.6,249.2401,4017.08,6865.05,-,-,-,E,0.08,54.55,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-04,2022-01-05,135.6439,891.25,15.22,527.68,837.9,310.2,249.2401,4017.08,6865.05,-,-,-,E,-0.12,54.42,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-05,2022-01-06,134.3962,891.25,15.08,101.4,1357.9,1256.5,249.2401,4017.08,6865.05,-,-,-,E,-0.5,53.92,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-06,2022-01-07,133.013,891.25,14.92,50.44,1430.2,1379.8,249.2401,4017.08,6865.05,-,-,-,E,-0.55,53.37,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-07,2022-01-08,131.5951,891.25,14.77,90.89,1490.2,1399.3,249.2401,4017.08,6865.05,-,-,-,E,-0.57,52.8,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-08,2022-01-09,130.5812,891.25,14.65,76.39,1068.4,992.0,249.2401,4017.08,6865.05,-,-,-,E,-0.41,52.39,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-09,2022-01-10,129.5809,891.25,14.54,109.26,1099.7,990.4,249.2401,4017.08,6865.05,-,-,-,E,-0.4,51.99,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-10,2022-01-11,127.2707,891.25,14.28,61.14,2398.7,2337.6,249.3743,4020.38,6871.65,-,-,-,E,-0.93,51.04,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-11,2022-01-12,124.7762,891.25,14.0,51.35,2532.7,2481.3,249.4251,4020.38,6871.65,-,-,-,E,-1.0,50.03,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-12,2022-01-13,122.4049,891.25,13.73,38.61,2389.2,2350.6,249.4251,4020.38,6871.65,-,-,-,E,-0.95,49.07,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-13,2022-01-14,120.2449,891.25,13.49,50.67,2207.6,2157.0,249.4251,4020.38,6871.65,-,-,-,E,-0.87,48.21,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-14,2022-01-15,118.0908,891.25,13.25,40.66,2196.2,2155.5,249.4251,4020.38,6871.65,-,-,-,E,-0.86,47.35,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-15,2022-01-16,116.6933,891.25,13.09,124.8,1520.6,1395.8,249.4251,4020.38,6871.65,-,-,-,E,-0.56,46.78,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-16,2022-01-17,115.6657,891.25,12.98,202.87,1202.9,1000.1,249.4251,4020.38,6871.65,-,-,-,E,-0.41,46.37,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-17,2022-01-18,114.019,891.25,12.79,110.0,1767.4,1657.4,249.3251,4017.92,6866.73,-,-,-,E,-0.66,45.73,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-18,2022-01-19,111.9327,891.25,12.56,58.03,2139.0,2080.9,249.3251,4017.92,6866.73,-,-,-,E,-0.84,44.89,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-19,2022-01-20,110.2151,891.25,12.37,45.18,1954.9,1909.7,249.3251,4017.92,6866.73,-,-,-,E,-0.69,44.21,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-20,2022-01-21,108.242,891.25,12.14,39.65,2019.2,1979.5,249.3251,4017.92,6866.73,-,-,-,E,-0.79,43.41,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-21,2022-01-22,105.9773,891.25,11.89,43.79,2288.2,2244.4,249.3251,4017.92,6866.73,-,-,-,E,-0.91,42.51,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-22,2022-01-23,104.4464,891.25,11.72,125.51,1646.1,1520.6,249.3251,4017.92,6866.73,-,-,-,E,-0.61,41.89,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-23,2022-01-24,103.0538,891.25,11.56,145.83,1536.2,1390.4,249.3251,4017.92,6866.73,-,-,-,E,-0.56,41.33,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-24,2022-01-25,100.761,891.25,11.31,63.73,2349.5,2285.8,249.3031,4017.38,6865.65,-,-,-,E,-0.92,40.42,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-25,2022-01-26,98.369,891.25,11.04,44.59,2422.9,2378.3,249.3031,4017.38,6865.65,-,-,-,E,-0.96,39.46,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-26,2022-01-27,96.289,891.25,10.8,63.53,2180.5,2116.9,249.3031,4017.38,6865.65,-,-,-,E,-0.83,38.62,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-27,2022-01-28,94.7854,891.25,10.64,113.49,1582.0,1468.5,249.3031,4017.38,6865.65,-,-,-,E,-0.6,38.02,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-28,2022-01-29,93.0908,891.25,10.44,57.81,1747.3,1689.5,249.3031,4017.38,6865.65,-,-,-,E,-0.68,37.34,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-29,2022-01-30,92.4956,891.25,10.38,191.0,782.5,591.5,249.3031,4017.38,6865.65,-,-,-,E,-0.24,37.1,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-30,2022-01-31,91.8712,891.25,10.31,177.44,804.9,627.5,249.3031,4017.38,6865.65,-,-,-,E,-0.25,36.85,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-01-31,2022-02-01,90.4295,891.25,10.15,96.78,1536.0,1439.2,249.2909,4017.08,6865.05,-,-,-,E,-0.58,36.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-01,2022-02-02,89.4666,891.25,10.04,99.28,1097.7,998.4,249.2909,4017.08,6865.05,-,-,-,E,-0.39,35.89,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-02,2022-02-03,88.4446,891.25,9.92,98.85,1113.2,1014.4,249.2909,4017.08,6865.05,-,-,-,E,-0.41,35.48,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-03,2022-02-04,87.698,891.25,9.84,149.34,894.0,744.7,249.2909,4017.08,6865.05,-,-,-,E,-0.3,35.18,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-04,2022-02-05,87.1455,891.25,9.78,150.84,677.3,526.5,249.2909,4017.08,6865.05,-,-,-,E,-0.22,34.96,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-05,2022-02-06,86.8718,891.25,9.75,108.43,383.4,275.0,249.2909,4017.08,6865.05,-,-,-,E,-0.11,34.85,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-06,2022-02-07,86.6036,891.25,9.72,119.71,391.7,272.0,249.2909,4017.08,6865.05,-,-,-,E,-0.11,34.74,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-07,2022-02-08,85.6501,891.25,9.61,35.03,964.1,929.1,249.2919,4017.1,6865.09,-,-,-,E,-0.38,34.36,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-08,2022-02-09,84.9808,891.25,9.54,60.89,717.3,656.4,249.2919,4017.1,6865.09,-,-,-,E,-0.27,34.09,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-09,2022-02-10,84.4088,891.25,9.47,202.55,871.7,669.1,249.2919,4017.1,6865.09,-,-,-,E,-0.23,33.86,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-10,2022-02-11,83.2759,891.25,9.34,191.49,1319.4,1127.9,249.2919,4017.1,6865.09,-,-,-,E,-0.45,33.4,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-11,2022-02-12,82.1784,891.25,9.22,184.93,1306.9,1122.0,249.2919,4017.1,6865.09,-,-,-,E,-0.44,32.96,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-12,2022-02-13,81.4088,891.25,9.13,215.32,942.4,727.0,249.2919,4017.1,6865.09,-,-,-,E,-0.31,32.66,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-13,2022-02-14,81.0026,891.25,9.09,375.56,775.7,400.1,249.2919,4017.1,6865.09,-,-,-,E,-0.16,32.49,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-14,2022-02-15,80.4396,891.25,9.03,313.35,893.1,579.8,249.2895,4017.04,6864.97,-,-,-,E,-0.23,32.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-15,2022-02-16,79.7591,891.25,8.95,127.29,778.7,651.4,249.2895,4017.04,6864.97,-,-,-,E,-0.27,31.99,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-16,2022-02-17,79.1058,891.25,8.88,149.8,806.1,656.3,249.2895,4017.04,6864.97,-,-,-,E,-0.26,31.73,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-17,2022-02-18,78.6081,891.25,8.82,142.56,631.8,489.3,249.2895,4017.04,6864.97,-,-,-,E,-0.2,31.53,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-18,2022-02-19,78.0532,891.25,8.76,87.71,642.7,555.0,249.2895,4017.04,6864.97,-,-,-,E,-0.22,31.31,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-19,2022-02-20,77.4313,891.25,8.69,165.07,792.4,627.3,249.2895,4017.04,6864.97,-,-,-,E,-0.25,31.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-20,2022-02-21,77.0602,891.25,8.65,218.83,589.9,371.0,249.2895,4017.04,6864.97,-,-,-,E,-0.15,30.91,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-21,2022-02-22,76.225,891.25,8.55,60.92,907.1,846.1,249.2895,4017.04,6864.97,-,-,-,E,-0.34,30.58,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-22,2022-02-23,75.2673,891.25,8.45,72.03,1021.4,949.4,249.2895,4017.04,6864.97,-,-,-,E,-0.38,30.19,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-23,2022-02-24,74.5762,891.25,8.37,90.72,781.5,690.8,249.2895,4017.04,6864.97,-,-,-,E,-0.28,29.92,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-24,2022-02-25,74.2126,891.25,8.33,173.03,527.2,354.2,249.2895,4017.04,6864.97,-,-,-,E,-0.15,29.77,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-25,2022-02-26,73.3547,891.25,8.23,43.77,895.7,851.9,249.2895,4048.77,6864.97,-,-,-,E,-0.34,29.43,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-26,2022-02-27,72.7341,891.25,8.16,135.25,764.3,629.0,249.2895,4048.77,6864.97,-,-,-,E,-0.25,29.18,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-27,2022-02-28,72.2538,891.25,8.11,236.36,705.5,469.2,249.2895,4048.77,6864.97,-,-,-,E,-0.19,28.98,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-02-28,2022-03-01,71.1292,891.25,7.98,178.86,1289.4,1110.5,249.288,4017.01,6864.9,-,-,-,E,-0.45,28.53,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-01,2022-03-02,69.5571,891.25,7.8,140.31,1655.4,1515.1,249.288,4025.45,6864.9,-,-,-,E,-0.63,27.9,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-02,2022-03-03,68.241,891.25,7.66,170.87,1479.4,1308.5,249.288,4025.45,6864.9,-,-,-,E,-0.53,27.37,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-03,2022-03-04,67.118,891.25,7.53,163.55,1245.0,1081.4,249.288,4025.45,6864.9,-,-,-,E,-0.45,26.92,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-04,2022-03-05,66.0369,891.25,7.41,173.22,1245.1,1071.9,249.288,4057.18,6864.9,-,-,-,E,-0.43,26.49,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-05,2022-03-06,65.3604,891.25,7.33,313.76,982.6,668.9,249.288,4057.18,6864.9,-,-,-,E,-0.27,26.22,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-06,2022-03-07,64.6661,891.25,7.26,314.7,1003.6,688.9,249.288,4057.18,6864.9,-,-,-,E,-0.28,25.94,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-07,2022-03-08,63.2014,891.25,7.09,200.36,1647.3,1447.0,249.288,4057.18,6864.9,-,-,-,E,-0.59,25.35,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-08,2022-03-09,61.9827,891.25,6.95,167.63,1370.6,1203.0,249.288,4057.18,6864.9,-,-,-,E,-0.49,24.86,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-09,2022-03-10,61.1885,891.25,6.87,341.73,1127.7,786.0,249.288,4057.18,6864.9,-,-,-,E,-0.32,24.55,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-10,2022-03-11,61.4645,891.25,6.9,1133.68,844.9,-288.8,249.288,4057.18,6864.9,-,-,-,E,0.11,24.66,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-11,2022-03-12,61.3973,891.25,6.89,516.91,576.2,59.3,249.288,4057.18,6864.9,-,-,-,E,-0.03,24.63,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-12,2022-03-13,61.6831,891.25,6.92,673.4,332.0,-341.4,249.288,4057.18,6864.9,-,-,-,E,0.11,24.74,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-13,2022-03-14,62.1273,891.25,6.97,784.82,316.9,-467.9,249.288,4057.18,6864.9,-,-,-,E,0.18,24.92,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-14,2022-03-15,61.9273,891.25,6.95,331.97,553.1,221.1,249.287,4057.15,6864.85,-,-,-,E,-0.08,24.84,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-15,2022-03-16,61.585,891.25,6.91,305.79,626.2,320.4,249.287,4057.15,6864.85,-,-,-,E,-0.14,24.7,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-16,2022-03-17,61.4519,891.25,6.9,653.73,781.3,127.6,249.287,4057.15,6864.85,-,-,-,E,-0.05,24.65,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-17,2022-03-18,61.2035,891.25,6.87,734.03,977.3,243.3,249.287,4057.15,6864.85,-,-,-,E,-0.1,24.55,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-18,2022-03-19,60.978,891.25,6.84,867.63,1089.0,221.3,249.287,4057.15,6864.85,-,-,-,E,-0.09,24.46,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-19,2022-03-20,61.5358,891.25,6.9,1083.66,522.8,-560.9,249.287,4057.15,6864.85,-,-,-,E,0.22,24.68,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-20,2022-03-21,61.9608,891.25,6.95,1003.68,574.1,-429.6,249.287,4057.15,6864.85,-,-,-,E,0.17,24.86,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-21,2022-03-22,61.8308,891.25,6.94,751.44,879.2,127.7,249.2851,4057.11,6864.76,-,-,-,E,-0.05,24.8,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-22,2022-03-23,61.998,891.25,6.96,727.69,530.0,-197.7,249.2851,4057.11,6864.76,-,-,-,E,0.07,24.87,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-23,2022-03-24,62.3111,891.25,6.99,761.7,448.6,-313.1,249.2851,4057.11,6864.76,-,-,-,E,0.13,25.0,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-24,2022-03-25,63.269,891.25,7.1,971.32,438.5,-532.8,249.2851,4057.11,6864.76,-,-,-,E,0.38,25.38,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-25,2022-03-26,63.6678,891.25,7.14,1160.69,373.7,-787.0,249.2851,4057.11,6864.76,-,-,-,E,0.16,25.54,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-26,2022-03-27,64.7241,891.25,7.26,1248.75,199.4,-1049.4,249.2851,3925.8,6646.29,-,-,-,E,0.42,25.96,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-03-27,2022-03-28,65.6294,891.25,7.36,1181.38,283.1,-898.3,249.2851,4057.11,6864.76,-,-,-,E,0.36,26.33,[]
